,Country Code,Year,Country Name,Corruption Perception Index,IncomeGroup,region_USAID,region_WorldBank,Gni Growth (Annual %),Claims On Central Government (Annual Growth As % Of Broad Money),Claims On Private Sector (Annual Growth As % Of Broad Money),"Inflation, Gdp Deflator: Linked Series (Annual %)","Foreign Direct Investment, Net Inflows (% Of Gdp)",Broad Money Growth (Annual %),"Foreign Direct Investment, Net Outflows (% Of Gdp)","Intentional Homicides (Per 100,000 People)",Food Production Index (2004-2006 = 100),"Inflation, Consumer Prices (Annual %)",Net Barter Terms Of Trade Index (2000 = 100),Exports Of Goods And Services (% Of Gdp),Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Total Tax And Contribution Rate (% Of Profit),Bank Liquid Reserves To Bank Assets Ratio (%),Total Reserves (% Of Total External Debt),Gross Savings (% Of Gdp),Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Domestic Private Health Expenditure (% Of Current Health Expenditure)
3654,TKM,2010,Turkmenistan,16.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,15.09790488,-19.04892088,16.92871196,2.306088153,16.08411019,18.13140823,2.045297599,8.685850727,103.56,4.043174228,218.7421983,45.90441565,0.452489825,41.1946,25.16621684,127.75671580000001,43.34942814,29.34594224,53.03622395,75.73234558
3655,TKM,2011,Turkmenistan,16.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,17.08393251,-24.96787209,19.11285859,12.85745437,11.60000114,26.41864233,2.603503094,8.733990225,106.7,9.759517355,261.06199130000005,59.79715537,0.500219395,25.9256,25.61711427,134.1802797,43.4534851,20.87712845,70.76633425,73.56891632
3656,TKM,2012,Turkmenistan,17.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,16.80119295,-25.13281434,17.93820306,8.270084082,8.9,23.14587703,2.414796753,9.398341536,113.07,5.990476404,271.8460658,58.83274462,0.5536267029999999,31.0546,24.08378485,137.3025252,43.58772528,9.798349845,80.52403554,72.83851624
3657,TKM,2013,Turkmenistan,17.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,16.85186111,-25.04073772,18.07703354,1.152445833,7.300000026,16.23291645,1.982408441,9.016319018999999,121.47,3.853591116,268.4818372,49.8393204,0.573371757,26.1678,23.85200932,143.5937989,43.48763482,11.12191356,78.75757386,71.30325317
3658,TKM,2014,Turkmenistan,17.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,14.636134099999998,-24.76745589,16.09864457,0.6691809670000001,8.800001088,13.18567849,1.943290636,8.40007551,116.04,3.501347739,254.17994290000001,46.78017478,0.59018951,26.2084,23.59437131,144.62869019999997,43.51396002,8.649632745,82.21299634,72.75561523
3659,TKM,2015,Turkmenistan,18.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,9.154474081,-6.942056233,11.69191391,-5.153297788,8.499978452,9.243691214,1.014415632,7.752791159,108.88,3.1507307489999996,201.1354861,35.67546429,0.469860977,26.5452,33.50242622,141.25630180000002,41.96193847,9.382961706,86.25945629,75.80947113
3660,TKM,2016,Turkmenistan,22.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,8.673846571,-7.338251239,9.877625306,-4.83779745,6.2,8.904240771,0.7064967659999999,5.434571257999999,113.04,3.10489239,149.73700319999998,22.1440417,0.460796104,26.6522,31.33671544,134.32511619999997,43.03020801,16.85435874,75.55867005,81.23432159
3661,TKM,2017,Turkmenistan,19.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,12.436782199999998,-11.5589358,12.09498727,-1.571210983,5.49999548,10.30090263,0.6813138590000001,6.515507313,117.73606000000001,2.748432387,184.11872350000002,22.46839734,0.463715615,55.0878,32.84385744,118.03795690000001,43.04418999,12.81187418,83.89204561,77.60855865
3662,TKM,2018,Turkmenistan,20.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,14.74826922,-15.42532098,11.51063505,1.20023553,4.870194653,9.516804127,0.604814681,10.58468204,117.99758,3.252844848,225.09478199999998,22.6661947,0.458462981,56.48,32.86955138,119.1197251,43.26328237,11.37476729,85.66370883,77.07396398
3663,TKM,2019,Turkmenistan,19.0,Upper middle income,South and Central Asia (SCA),Europe & Central Asia,13.60961465,-16.10978962,11.98908664,0.921966932,4.402075265,10.21297857,1.01898652,8.17786303,119.54128,3.15457873,219.60869390000002,31.79420473,0.457954525,26.7388,32.82307749,135.47833319999998,43.23459675,12.48677358,75.67484367,77.61495132
3664,UGA,2005,Uganda,,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,6.089556835,-1.1508544,5.480405527,-1.741185294,4.2136157039999995,17.18285269,0.0,9.001397528,100.53,8.448726423,95.44436656,14.17969998,0.34869482700000004,36.7,22.52524692,30.08296624,21.14187954,34.85834127,2.326010433,54.88926315
3666,UGA,2006,Uganda,,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,11.27717745,-16.22790639,14.762562699999998,2.405620218,6.479820608,16.92094105,0.0,9.435984667,100.06,7.3106761360000005,96.10081849,15.27541338,0.336983115,35.0,17.61757266,138.6241562,17.56237102,32.57365195,3.0550185460000003,54.20938873
3668,UGA,2007,Uganda,28.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,8.99880325,-15.10658386,9.016609519,7.321247317999999,6.44527613,21.96604782,0.0,8.9702569,103.37,6.138510833,98.21811843,16.72506853,0.37425541,36.6,15.16431343,154.32323630000002,16.491124499999998,44.08042511,3.361225189,55.743927
3670,UGA,2008,Uganda,26.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,8.844236067999999,12.58547699,27.98446228,6.364276547,5.118755092,30.81621036,0.0,9.177919338999999,89.25,12.05085555,100.2227338,24.28014234,0.391170497,35.4,15.679550099999998,100.1212055,22.50216389,46.02722585,3.4507730289999996,59.21465302
3672,UGA,2009,Uganda,25.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,7.388739547,-0.24649707,10.19541685,14.5665706,3.376523578,17.49086691,0.11575298099999999,10.29254121,93.91,13.01725619,107.75115790000001,18.76563568,0.39648091799999996,33.5,17.51201582,108.18925279999999,17.86935976,49.51657022,4.454798267,59.90594482
3674,UGA,2010,Uganda,25.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,5.573494216,14.77605738,21.60700581,5.637611637999999,2.055663184,38.08359781,0.140658045,9.744615822,96.89,3.976552885,113.9966835,13.93742633,0.39381912799999996,33.5,16.61498278,90.83750582,18.85782771,51.938498200000005,4.248031511000001,36.37719345
3676,UGA,2011,Uganda,24.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,9.543969451,-2.103852058,20.72521522,9.391655493,3.2347422060000004,13.09804786,-0.042850119000000006,11.21075831,98.08,15.12515394,121.20922420000001,12.96075281,0.36849306600000004,33.5,14.12869129,80.12622033,16.71681454,48.46395095,4.419047928,38.46383667
3678,UGA,2012,Uganda,29.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,3.231817495,-2.5112959999999998,8.879607062,3.8374556060000002,4.4504505839999995,15.50565739,0.171082316,11.76548886,96.49,12.67873624,111.8097547,15.61829331,0.392342727,33.5,18.18874493,83.78841871,18.71690448,54.82067885,3.544881792,45.64387512
3680,UGA,2013,Uganda,26.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,3.454967142,3.051477746,4.75326765,3.586905826,3.8212832189999997,9.903239561,-0.164591859,10.80558054,98.36,4.902714419,107.081076,16.6479441,0.402174683,33.5,20.59650444,38.97423591,22.64947912,51.87430731,5.181950659,46.20917892
3682,UGA,2014,Uganda,26.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,4.988670522,9.184070589,9.66959086,5.106307323999999,3.272414447,14.60861034,0.083523548,12.1181647,101.04,3.0746776060000003,113.9743821,15.07033501,0.42306341799999997,33.5,23.63910352,38.31873357,25.32149013,47.80552551,7.562250545,40.1780777
3684,UGA,2015,Uganda,25.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,5.620575672,1.985719009,10.15218943,5.187859863,2.296212676,11.73561835,0.000895335,11.33546451,100.73,5.410004196,117.36969099999999,12.98253067,0.39801274799999997,33.5,18.17093382,30.38406974,16.73421699,51.28571647,6.882095457,41.15519333
3686,UGA,2016,Uganda,25.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,4.480297545,2.1581079169999997,4.715570354,4.781000291000001,2.160024894,11.13600174,0.000527834,11.30414498,98.31,5.445758784,124.1521355,12.52869204,0.352005612,33.7,23.42668269,30.70063186,23.95137079,47.4551088,8.582885969,41.03699493
3688,UGA,2017,Uganda,26.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,3.286937088,2.680857479,4.146632925,4.725824255,2.60987113,12.70007407,0.001006074,11.50204627,120.15688,5.640931922,120.605622,16.66112942,0.36011915,33.7,33.63763134,31.83342121,23.59625868,49.65023153,7.7664218720000004,41.27408218
3690,UGA,2018,Uganda,26.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,5.6213353779999995,0.38954339299999996,7.283041735,4.087976418999999,3.2202087489999998,8.232153103,0.0009985460000000001,10.52446028,121.22453999999999,2.623975052,111.12825330000001,15.15979419,0.353145676,33.7,23.25285473,27.23753978,21.8292071,49.59584146,6.9879506529999995,42.41885769
3692,UGA,2019,Uganda,28.0,Low income,Sub-Saharan Africa (SSA),Sub-Saharan Africa,6.711182159,10.99311969,7.95220388,0.618257527,3.6816772000000006,15.87613996,0.000997906,8.547905959,126.83748,2.86909425,124.94304040000002,19.36610935,0.34194034,33.7,28.05893691,32.51102623,23.87240528,41.41193542,8.701617597,43.61876336
3694,UKR,2005,Ukraine,,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,2.8744693519999998,-16.13691602,43.97474852,24.19279532,9.0729597,54.38580075,0.319552244,6.46182538,101.32,13.56957649,107.111332,48.74552459,0.261840848,57.3,15.00360189,55.23672619,26.87194338,41.27176562,20.48883574,41.02736664
3702,UKR,2006,Ukraine,,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,6.966394891,-0.509098456,51.14971394,14.72870365,5.205859954,34.51983113,-0.123550923,6.346632059,100.67,9.052524911,103.868558,44.14905946,0.295895836,57.0,8.205250727000001,41.20116861,24.536083899999998,43.37770465,17.48847594,39.06919098
3710,UKR,2007,Ukraine,27.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,8.668030442000001,1.236243205,68.12416238,23.1021507,7.148988857000001,51.74722136,0.683828523,5.7067251820000005,93.68,12.83877962,111.17329939999999,42.46326874,0.354725229,56.6,7.08628964,40.1970527,25.78222761,48.55415303,15.98408872,40.12753677
3718,UKR,2008,Ukraine,25.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,1.891536559,6.895150788,70.96861416,28.57855744,5.950501039,30.18270882,0.443228909,5.342437112,114.62,25.22646171,111.35436340000001,44.4321852,0.428949043,57.2,4.2291760080000005,31.69461368,22.14033892,46.14358114,16.93996172,41.24181747
3726,UKR,2009,Ukraine,22.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,-15.64363763,9.400831295,-5.7568305870000005,13.01866193,4.072121203,-5.512388855,0.098195416,4.872643245,117.13,15.88119246,95.89575768,43.91311781,0.325261779,57.2,4.9482307610000005,25.16567257,16.95425269,42.62431774,25.79707296,40.93461227
3734,UKR,2010,Ukraine,24.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,4.368796863,8.40291976,1.018821395,13.92223081,4.742923548,22.69109706,0.508774313,4.341361518,107.34,9.372931051,102.3104612,47.05340086,0.359612465,55.5,6.298059939,27.76211368,17.550323100000004,46.30836669,22.0565655,45.12879181
3742,UKR,2011,Ukraine,23.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,4.5514680389999995,5.251431074,10.01592184,14.20082353,4.417145442,14.65917294,0.11767613800000001,5.068762604,127.55,7.955724663,106.5521884,49.81634488,0.40066156,57.1,5.808086068,23.18079869,15.77387784,47.87729391,21.5674421,49.32534409
3750,UKR,2012,Ukraine,26.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,0.820187775,5.388976181,3.0085919239999996,7.794922816000001,4.650663252,12.79098351,0.5575107020000001,5.139283719,127.05,0.568727972,94.85271948,47.72077977,0.41263847299999995,55.4,5.488741911,18.35762535,13.07025456,44.86619517,24.12406238,46.85716248
3758,UKR,2013,Ukraine,25.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,-0.017012235,7.721253325,13.48177343,4.336984828,2.4597656430000003,17.56284233,0.234575122,5.400410705,156.54,-0.23894862600000003,94.5718131,42.95671984,0.37689861,54.4,7.006844926,13.92126533,8.770158572,43.80189834,23.566537,48.32739639
3766,UKR,2014,Ukraine,26.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,-6.08169824,21.737126,9.824628291,15.90182409,0.634440717,5.251236146,0.410476402,6.306591685,152.73,12.07185629,91.20455628,48.59296182,0.288976428,52.7,5.768565216,5.944612231,9.898131223,37.58811365,25.11462247,55.34929657
3774,UKR,2015,Ukraine,27.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,-8.355981149,2.588391696,-1.492900845,38.88163909,3.350508462,3.9022875580000003,0.04174404,6.060738803,144.88,48.69986464,83.58724924,52.59767951,0.209031277,52.2,11.66001808,11.324138699999999,17.69200057,31.79488178,28.30757212,57.01659775
3782,UKR,2016,Ukraine,29.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,3.432909918,19.06908839,-1.456779681,17.33298333,3.685890821,10.9287157,0.185312151,6.83550431,169.07,13.912710199999998,83.41383171,49.29861946,0.196240755,52.3,11.35988471,13.50991031,20.27708304,27.08120883,30.95953952,56.46125031
3790,UKR,2017,Ukraine,30.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,3.2787043369999997,5.625449409,0.707215107,22.08055753,2.51982445,9.627196345,0.208574079,6.183730571,153.53648,14.43832275,84.80406224,48.01429815,0.22244530199999998,37.8,11.15788656,16.29574217,17.78582831,26.47800162,27.51746638,54.29569626
3798,UKR,2018,Ukraine,32.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,3.6974751610000003,-0.329050561,4.871273306,15.39799476,1.89149339,5.689334721,0.088616007,5.849470942000001,136.82096,10.95185594,84.42648404,45.19931495,0.245212025,41.7,10.73954666,18.17968882,15.21395503,24.69898957,27.185017699999996,54.83829861
3806,UKR,2019,Ukraine,30.0,Lower middle income,Europe and Eurasia (E&E),Europe & Central Asia,3.815877304,-4.048451365,-6.263745513,8.129994331,1.978787127,12.57600742,0.40382083700000004,5.58464941,131.27436,7.886717456,88.72123396,41.17221411,0.27426531600000004,45.2,22.38327439,19.59440373,11.95877412,26.83350854,24.87415366,47.79949227
3814,VNM,2005,Vietnam,,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,-0.527699437,4.463821266,26.76801198,18.81051957,3.390403646,30.90671046,0.11278210699999999,1.256073677,100.24,8.284572431,112.2359264,63.69949267,0.23220637800000002,39.9,21.91980256,48.73223365,33.07503366,21.67985171,5.1554370469999995,59.26380754
3816,VNM,2006,Vietnam,,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,6.633409079,-0.692430908,21.76575667,8.568947975,3.616000904,29.67079587,0.128066699,1.238513833,103.42,7.418017151,116.02037479999998,67.71681433,0.242628443,39.9,21.00711754,71.45438377,33.33076338,20.20370135,5.128942014,59.96383429
3818,VNM,2007,Vietnam,26.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,6.46846313,-0.975229895,44.45782168,9.630225614,8.654717714,49.10599737,0.23768179999999997,1.367367869,107.4,8.344448898,118.33857450000001,70.5178746,0.257252369,39.9,20.27440024,101.58140340000001,31.84021689,19.58300522,5.258753657,61.08750105
3820,VNM,2008,Vietnam,27.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,5.436796755,2.562621923,21.65346188,22.67331618,9.663039055,20.69752706,0.302631978,1.266183495,113.45,23.11544835,124.9463122,70.33669194,0.305815538,39.9,19.17492737,90.23328252,27.90047256,19.85859948,7.01005918,60.11936069
3822,VNM,2009,Vietnam,27.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,-4.512064636,7.023433021000001,35.01665239,6.215623149,7.168819875,26.23267042,0.660286041,1.4157402069999998,115.89,6.716982700000001,124.5222862,62.60888407,0.30795609,40.0,23.68794241,50.23248485,19.16954641,20.02294809,6.45684575,61.296057700000006
3824,VNM,2010,Vietnam,27.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,16.29224869,2.284051766,31.73264935,12.074295699999999,6.9006118,29.71460684,0.776318828,1.518740041,118.59,9.207466488,130.5361466,72.00235607,0.312793294,33.1,19.53838845,27.74327914,30.43518057,22.17410384,8.395918932,58.13803077
3826,VNM,2011,Vietnam,29.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,5.664516811,0.788689031,14.29825235,21.26065929,5.481799304,11.94244604,0.7009030070000001,1.528050919,123.12,18.67773228,129.88455190000002,79.39087299,0.33717307399999996,39.9,18.68259775,25.10895691,29.83953188,24.00817495,9.728368683,58.94776583
3828,VNM,2012,Vietnam,31.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,5.423851235,3.359924565,8.932490793,10.92603381,5.370298997000001,24.5447477,0.7701193590000001,1.754601637,131.57,9.094703396,129.6240011,80.02861879999999,0.34410681,35.3,20.51312159,41.50861827,30.83249146,24.57519493,7.887146759,55.66624403
3830,VNM,2013,Vietnam,31.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,5.141238517,2.381305892,11.344574099999999,4.76065484,5.19792941,21.39947015,1.142376396,2.45753462,132.92,6.592674758999999,129.6240011,83.62614117,0.352063623,40.8,20.30045633,39.54465831,29.63653299,22.56409669,8.576909634,50.6530838
3832,VNM,2014,Vietnam,31.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,5.433126937000001,2.8803993969999997,11.44307344,3.662383811,4.940800273,19.74001849,0.617600034,2.084087528,135.58,4.084554466,129.8770413,86.40475934,0.353386582,40.8,19.30082401,47.19072147,28.33886856,21.31174853,8.725858132,54.85071564
3834,VNM,2015,Vietnam,31.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,6.280879408,3.150188817,14.79780296,-0.190788132,6.106361156,14.90843992,0.569237057,2.179692232,138.67,0.631200905,131.0160287,89.77924864,0.341672197,39.4,21.98349963,36.29802815,24.45292628,19.80231588,9.222804083,56.0296402
3836,VNM,2016,Vietnam,33.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,7.205520422,0.745915393,15.28452549,1.1106491859999998,6.138072368,17.88035686,0.487148601,2.610473995,136.18,2.66824817,132.97403229999998,93.62393906,0.333513222,39.4,22.0128878,42.64088648,24.65320465,21.21469075,8.608848664,50.27044296
3838,VNM,2017,Vietnam,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,2.7652101730000003,-2.564182604,14.24065438,4.0857881869999995,6.300834952000001,14.25636831,0.21449650899999997,2.594128162,137.83432,3.520256888,130.8461394,101.5934358,0.33059051,38.1,22.42497413,47.14701801,21.733210800000002,25.53417976,9.040396594,49.38390732
3840,VNM,2018,Vietnam,33.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,7.626954586,-1.057324219,10.7410878,3.3981050230000003,6.321017489,12.69838391,0.243868933,2.607494553,137.48346,3.5396280589999995,128.3083912,105.8318051,0.33051702,37.8,21.71134192,51.29928866,22.57319914,26.32024549,8.44643035,50.90806742
3842,VNM,2019,Vietnam,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,6.433381186,-2.455641456,10.81455055,1.788598602,6.7277289410000005,13.621302300000002,0.326705721,2.6685649959999997,137.43358,2.795823675,129.1819555,106.79555,0.324233577,37.6,22.28050952,47.86432511,23.537751999999998,24.42792112,9.616435987000001,50.79843999
3844,PSE,2005,West Bank and Gaza,,Lower middle income,Middle East and North Africa (MENA),Middle East & North Africa,12.78841552,2.302579988,8.351403448,0.731752882,0.750072437,3.876536572,0.666060743,2.319760221,96.18,4.1072507069999995,82.10696387,14.96957656,0.499642807,22.5,14.35122144,52.39834388,-2.740622751,6.334782687000001,0.572897173,40.80388207
